repo_name,ref,path,symlink_target,docker_base_image
gambol99/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
aveshagarwal/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mindprince/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
JulienBalestra/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
chentao1596/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
hsaputra/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
huzhengchuan/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
xialonglee/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
floreks/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
markllama/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
Q-Lee/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
stensonb/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
a-robinson/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
kargakis/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
tizhou86/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
pravisankar/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ianchakeres/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
nicksardo/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
wackxu/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
duglin/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
foxyriver/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
lavalamp/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
maxamillion/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
legionus/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
Huawei-PaaS/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
CaoShuFeng/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mdshuai/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
calebamiles/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
danehans/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
philips/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
abgworrall/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
rmmh/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ramr/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
victorgp/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
juanvallejo/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ksshanam/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
humblec/external-storage,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ryanj/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
foxish/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
childsb/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
RenaudWasTaken/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
hartsock/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
eghobo/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
pospispa/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
linzhaoming/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mdshuai/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
adityakali/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
xiaoping378/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
jsravn/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
jhorwit2/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ghostcloud-cn/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
kjvalencik/kubernetes,refs/heads/auth0,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
tenxcloud/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
jlowdermilk/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
imcsk8/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
houming-wang/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
timoreimann/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
humblec/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ChenLingPeng/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
spxtr/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
timchenxiaoyu/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
GoogleCloudPlatform/k8s-multicluster-ingress,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
wjiangjay/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
erictune/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
colemickens/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
pravisankar/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
krousey/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
sjenning/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
liggitt/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ihmccreery/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
jeffvance/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
chakri-nelluri/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
php-coder/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
liangxia/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
invenfantasy/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
jwhonce/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
wu8685/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
appscode/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
miminar/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
dobbymoodge/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mscherer/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
tanshanshan/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
vfreex/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
PI-Victor/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mikeln/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ironcladlou/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
alexbrand/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
sebrandon1/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
hongchaodeng/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
tvansteenburgh/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mrogers950/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
GheRivero/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
FabricAttachedMemory/Emulation,refs/heads/master,Dockerfile,,stretch
grpc/test-infra,refs/heads/master,containers/runtime/cxx/Dockerfile,,buster
AgriConnect/docker-ansible-django-base,refs/heads/master,debian/Dockerfile,,buster
PAStheLoD/docker-cookbooks,refs/heads/master,nginx-dotdeb/Dockerfile,,buster
lpenz/ansible-playbooks,refs/heads/main,Dockerfile,,bullseye
changmingBoy/Dockerfiles,refs/heads/master,debianBase/buster/Dockerfile,,buster
vulhub/vulhub,refs/heads/master,base/ntopng/4.2/Dockerfile,,buster
rsilva4/docker-dropbox,refs/heads/master,Dockerfile,,stretch
resin-io-library/base-images,refs/heads/master,balena-base-images/supervisor/amd64/debian/buster/Dockerfile,,buster
nghiant2710/base-images,refs/heads/master,balena-base-images/supervisor/amd64/debian/buster/Dockerfile,,buster
veyon/veyon,refs/heads/master,.ci/linux.sast/Dockerfile,,bullseye
google/android-emulator-webrtc,refs/heads/master,cloudbuilders/Dockerfile,,buster
HanXHX/docker-vagrant-ansible,refs/heads/master,debian10/Dockerfile,,buster
vulhub/vulhub,refs/heads/master,base/ffmpeg/2.8.4/Dockerfile,,9
SideChannelMarvels/Orka,refs/heads/master,marvelsbase/Dockerfile,,stretch
Cockatrice/Cockatrice,refs/heads/master,.ci/Debian10/Dockerfile,,10
sdhoward/docker-library,refs/heads/master,x86_64/fuchsia/Dockerfile,,stretch
jhoenicke/trezor-mcu,refs/heads/master,Dockerfile,,9
oliverde8/Dockerfiles,refs/heads/master,mp-dedicated/Dockerfile,,stretch
wxmclub/docker-images,refs/heads/master,debian/buster/Dockerfile,,buster
apophis90/aurora-docker,refs/heads/master,cli/0.17.0/Dockerfile,,stretch
braintree/braintree_python,refs/heads/master,Dockerfile,,stretch
weiji14/cryospheric-data-lakes,refs/heads/master,code/docker/atom-hydrogen-beta/Dockerfile,,buster
fb/XCSoar,refs/heads/master,ide/docker/Dockerfile,,buster
mongodb/bson-ruby,refs/heads/master,release/jruby/Dockerfile,,9
sdhoward/docker-library,refs/heads/master,x86_64/stunnel/Dockerfile,,stretch
google/mediapipe,refs/heads/master,mediapipe/examples/coral/Dockerfile.armhf,,buster
Danack/docs,refs/heads/master,docker/php_fpm/Dockerfile,,9
GoogleCloudPlatform/serverless-photosharing-workshop,refs/heads/master,services/collage/java/Dockerfile,,10
jrabbit/pyborg-1up,refs/heads/dev,misc/systemd_explorer/Dockerfile,,bullseye
eleidan/docker-debian-base-image,refs/heads/master,stretch/Dockerfile,,stretch
tamasgal/km3pipe,refs/heads/master,Dockerfile,,buster
picluster/picluster,refs/heads/master,web/tests/integration/Dockerfile,,stretch
brianrob/coretests,refs/heads/master,managed/time_to_main/docker/mono_aot_llvm/Dockerfile,,stretch
konstruktoid/dockerfiles,refs/heads/master,rdesktop/Dockerfile,,buster
rothgar/dockerfiles,refs/heads/master,rdesktop/Dockerfile,,buster
staslev/incubator-beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
staslev/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
axbaretto/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
shakamunyi/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
wangyum/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
tgroh/incubator-beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
tgroh/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
jbonofre/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
jbonofre/incubator-beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch
moosefs/moosefs-docker-cluster,refs/heads/master,moosefs-cgi/Dockerfile,,buster
liuchong/docker-rustup,refs/heads/master,dockerfiles/beta_musl/Dockerfile,,buster
mgeitz/albumfs,refs/heads/master,Dockerfile,,stretch
jtattermusch/grpc,refs/heads/master,tools/dockerfile/grpc_iwyu/Dockerfile,,bullseye
ctiller/grpc,refs/heads/master,tools/dockerfile/grpc_iwyu/Dockerfile,,bullseye
endlessm/chromium-browser,refs/heads/master,third_party/llvm/libc/utils/buildbot/Dockerfile,,10
google/llvm-propeller,refs/heads/bb-clusters,libc/utils/buildbot/Dockerfile,,10
argent-smith/boinc_docker,refs/heads/master,docker/arm64v8/Dockerfile,,stretch
damien-carcel/Dockerfiles,refs/heads/master,node/10/Dockerfile,,buster
carl-mastrangelo/grpc,refs/heads/master,tools/dockerfile/test/sanity/Dockerfile,,stretch
OpenISA/riscv-sbt,refs/heads/master,docker/gcc7-arm/Dockerfile,,buster
osixia/docker-light-baseimage,refs/heads/master,image/Dockerfile,,buster
Intellection/docker-oauth2-proxy,refs/heads/master,Dockerfile,,stretch
jrabbit/taskd-docker,refs/heads/master,Dockerfile,,stretch
nexdatas/writer,refs/heads/develop,.ci/debian11_py3/Dockerfile,,bullseye
krmcbride/dockerfiles,refs/heads/master,src/main/debian/stretch/Dockerfile.base,,stretch
reuteras/docker-ttrss,refs/heads/master,Dockerfile,,buster
LedgerHQ/lib-ledger-core,refs/heads/master,playground/Dockerfile,,buster
apache/couchdb-docker,refs/heads/main,dev-cluster/Dockerfile,,buster
pgaertig/metador,refs/heads/master,Dockerfile,,buster
saneax/dockerfiles,refs/heads/master,gcc/Dockerfile,,stretch
ctrlaltca/Cockatrice,refs/heads/master,.ci/DebianBuster/Dockerfile,,buster
nexdatas/sardanascanrecorders,refs/heads/develop,.ci/debian9_py3/Dockerfile,,stretch
nexdatas/taurusgui,refs/heads/develop,.ci/debian9_py3/Dockerfile,,stretch
Perl/docker-perl,refs/heads/master,eol/5.016.003-slim-buster/Dockerfile,,buster
iimuz/dockerfile,refs/heads/master,hugo/Dockerfile,,buster
alexander-sl/docker-images,refs/heads/master,stretch/base/Dockerfile.in,,stretch
panubo/docker-php-apache,refs/heads/master,debian10/Dockerfile,,10
Bitcoin-ABC/bitcoin-abc,refs/heads/master,src/secp256k1/ci/linux-debian.Dockerfile,,buster
REBELinBLUE/deployer,refs/heads/master,docker/dev/web.Dockerfile,,bullseye
fallnet/openwifiappliance,refs/heads/master,platform/rpi3/docker/Dockerfile.stage-1,,stretch
jfrazelle/dockerfiles,refs/heads/master,sublime-text-3/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,sublime-text-3/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,sublime-text-3/Dockerfile,,bullseye
koep/dockerfiles,refs/heads/master,sublime-text-3/Dockerfile,,bullseye
wolandmaster/dijnet-dump,refs/heads/master,tests/debian-9.13/Dockerfile,,9.13
benbromhead/cassandra-operator,refs/heads/master,buildenv/circleBuildEnv/Dockerfile,,stretch
iaroki/dockerfiles,refs/heads/master,ring/Dockerfile,,stretch
Dolphinics/docker,refs/heads/master,debian9/Dockerfile,,9
nsiegmun/SPLConqueror,refs/heads/master,Dockerfile,,stretch
sandrinr/XCSoar,refs/heads/master,ide/docker/Dockerfile,,buster
DT42/BerryNet,refs/heads/master,docker/Dockerfile,,buster
juramy/php7-fpm-nginx,refs/heads/master,Dockerfile,,stretch
llavaud/process-media,refs/heads/master,Dockerfile,,stretch
Danack/Blog,refs/heads/master,docker/nginx/Dockerfile,,9
kubernetes-sigs/multi-tenancy,refs/heads/master,poc/tenant-controller/data/docker/tenants.Dockerfile,,stretch
Perl/docker-perl,refs/heads/master,eol/5.026.003-slim-buster/Dockerfile,,buster
dictoss/active-task-summary,refs/heads/master,utils/docker/Dockerfile.debian10,,10
saneax/dockerfiles,refs/heads/master,gimp/Dockerfile,,stretch
saneax/dockerfiles,refs/heads/master,libreoffice/Dockerfile,,stretch
jkotan/nexdatas.sardanascanrecorders,refs/heads/master,.travis/debian9/Dockerfile,,stretch
nexdatas/configtool,refs/heads/develop,.ci/debian9/Dockerfile,,stretch
david56/onie,refs/heads/master,contrib/build-env/Dockerfile,,9
cbrune/onie,refs/heads/master,contrib/build-env/Dockerfile,,9
accton/onie,refs/heads/master,contrib/build-env/Dockerfile,,9
mksh/aiobasex,refs/heads/master,docker/basex/Dockerfile,,stretch
fusionapp/clj-documint,refs/heads/master,Dockerfile,,stretch
clean-cloogle/cloogle,refs/heads/master,stats/Dockerfile,,stretch
dopefishh/cloogle,refs/heads/master,stats/Dockerfile,,stretch
clean-cloogle/cloogle.org,refs/heads/master,stats/Dockerfile,,stretch
vulhub/vulhub,refs/heads/master,base/openssh/7.7/Dockerfile,,stretch
pgaertig/haproxy-docker,refs/heads/master,Dockerfile,,stretch
sbsdev/daisyproducer,refs/heads/master,Dockerfile,,stretch
gurka/gameserver,refs/heads/master,Dockerfile.world,,bullseye
johnsandiford/dockerfiles,refs/heads/master,texlive/Dockerfile,,buster
edoburu/docker-python-runner,refs/heads/master,base/Dockerfile,,buster
open-telemetry/opentelemetry-collector-contrib,refs/heads/main,internal/buildscripts/packaging/fpm/Dockerfile,,9
Efynox/dockers,refs/heads/master,php-nodejs/Dockerfile,,stretch
dritter/powerlevel9k,refs/heads/next,docker/base-5.6.2/Dockerfile,,buster
vjpai/grpc,refs/heads/master,tools/dockerfile/test/ruby_buster_x64/Dockerfile,,buster
donnadionne/grpc,refs/heads/master,tools/dockerfile/test/ruby_buster_x64/Dockerfile,,buster
leprechau/freeradius-server,refs/heads/v3.0.x,scripts/jenkins/debian9/Dockerfile,,stretch
