repo_name,ref,path,symlink_target,docker_base_image,repo_owner,repo
el-bart/mini,refs/heads/master,vacuum_cleaner_reduction/sdk/Dockerfile,,11,el-bart,mini
el-bart/mini,refs/heads/master,battery_dispenser/sdk/Dockerfile,,11,el-bart,mini
kaliop/docker-images,refs/heads/master,php/7.1/Dockerfile,,stretch,kaliop,docker-images
Aedius/crowfall-royaumes-eternel,refs/heads/master,docker/nginx/Dockerfile,,stretch,Aedius,crowfall-royaumes-eternel
Meisterschueler/ogn-python,refs/heads/master,deployment/docker/ogn-pg-importer/Dockerfile,,bullseye,Meisterschueler,ogn-python
coetzeer/ansible-seedbox,refs/heads/master,tests/Dockerfile.debian-9,,9,coetzeer,ansible-seedbox
quiltdata/quilt-compiler,refs/heads/master,s3-proxy/Dockerfile,,buster,quiltdata,quilt-compiler
quiltdata/quilt,refs/heads/master,s3-proxy/Dockerfile,,buster,quiltdata,quilt
backface/turtleCloud,refs/heads/master,Dockerfile,,buster,backface,turtleCloud
liuchong/docker-rustup,refs/heads/master,dockerfiles/nightly/Dockerfile,,buster,liuchong,docker-rustup
palerikm/notice,refs/heads/master,Dockerfile,,stretch,palerikm,notice
f-droid/fdroidserver,refs/heads/master,buildserver/Dockerfile,,stretch,f-droid,fdroidserver
liuchong/docker-rustup,refs/heads/master,dockerfiles/nightly_musl/Dockerfile,,buster,liuchong,docker-rustup
Tekstove/Tekstove-api,refs/heads/master,docker/php/Dockerfile,,10,Tekstove,Tekstove-api
phusion/passenger_apt_automation,refs/heads/master,docker-images/testbox-debian-9/Dockerfile,,9,phusion,passenger_apt_automation
arcenik/docker-authfromhost,refs/heads/master,debian-buster/Dockerfile,,buster,arcenik,docker-authfromhost
instrumentisto/docker-mailserver,refs/heads/master,images/opendmarc/Dockerfile,,stretch,instrumentisto,docker-mailserver
apluslms/grading-base,refs/heads/master,Dockerfile,,bullseye,apluslms,grading-base
DigitalPandacoin/pandacoin,refs/heads/master,scripts/docker/debian/Dockerfile-stretch,,stretch,DigitalPandacoin,pandacoin
nexdatas/writer,refs/heads/develop,.ci/debian9_py3/Dockerfile,,stretch,nexdatas,writer
alex65536/tester-web,refs/heads/master,build/image/Dockerfile,,9.4,alex65536,tester-web
gwu-libraries/sfm-docker,refs/heads/master,Dockerfile-data,,buster,gwu-libraries,sfm-docker
kaethorn/mp3-report,refs/heads/master,Dockerfile,,stretch,kaethorn,mp3-report
ETrun/ETrun,refs/heads/master,Dockerfile.build,,stretch,ETrun,ETrun
r0mdau/docker-images,refs/heads/main,debian/buster/apache2-php7/Dockerfile,,buster,r0mdau,docker-images
liuchong/docker-rustup,refs/heads/master,dockerfiles/plus/Dockerfile,,buster,liuchong,docker-rustup
nexdatas/configserver-db,refs/heads/master,.travis/debian10_py3/Dockerfile,,buster,nexdatas,configserver-db
girving/tensorflow,refs/heads/master,tensorflow/tools/dockerfiles/assembler.Dockerfile,,stretch,girving,tensorflow
sramazzina/docker,refs/heads/master,debian-base/Dockerfile,,9.9,sramazzina,docker
qmsk/pngtile,refs/heads/master,Dockerfile.python,,stretch,qmsk,pngtile
dmtucker/ogbox,refs/heads/master,Dockerfile,,stretch,dmtucker,ogbox
grpc/grpc-ios,refs/heads/main,native_src/third_party/protobuf/kokoro/linux/dockerfile/test/ruby/Dockerfile,,stretch,grpc,grpc-ios
liuchong/docker-rustup,refs/heads/master,dockerfiles/stable/Dockerfile,,buster,liuchong,docker-rustup
mageddo/bookmark-notes,refs/heads/master,Dockerfile.ci,,10,mageddo,bookmark-notes
jbuddha/OpenRank,refs/heads/master,framework/cpp/Dockerfile,,stretch,jbuddha,OpenRank
leandrosansilva/jacodoma,refs/heads/master,docker_image/Dockerfile,,stretch,leandrosansilva,jacodoma
nexdatas/configtool,refs/heads/develop,.ci/debian10_py2/Dockerfile,,buster,nexdatas,configtool
rroart/stockstat,refs/heads/master,docker/tensorflow/classify/Dockerfile,,stretch,rroart,stockstat
mmatoscom/Dockerfiles,refs/heads/master,jessfraz/lilyterm/Dockerfile,,buster,mmatoscom,Dockerfiles
LACNIC/virtualized-appliances,refs/heads/master,fort-validator.docker/fort-1.1.2/Dockerfile,,buster,LACNIC,virtualized-appliances
vulhub/vulhub,refs/heads/master,base/goahead/4.1.2/Dockerfile,,buster,vulhub,vulhub
endlessm/chromium-browser,refs/heads/master,third_party/grpc/src/tools/dockerfile/test/python_stretch_3.6_x64/Dockerfile,,stretch,endlessm,chromium-browser
dzc34/Contrast-Finder,refs/heads/develop,docker/pre-requisites/pre-requisites_Debian-9_tomcat-8.5/Dockerfile,,9,dzc34,Contrast-Finder
Electronic-Gulden-Foundation/eguldend-docker,refs/heads/master,Dockerfile,,buster,Electronic-Gulden-Foundation,eguldend-docker
brianrob/coretests,refs/heads/master,managed/time_to_main/docker/mono_aot_nollvm/Dockerfile,,stretch,brianrob,coretests
hkbakke/rsync-backup,refs/heads/master,Dockerfile,,stretch,hkbakke,rsync-backup
tango-controls/cppTango,refs/heads/tango-9-lts,.travis/debian9/Dockerfile,,stretch,tango-controls,cppTango
ximion/appstream,refs/heads/master,tests/ci/Dockerfile-debian-stable,,bullseye,ximion,appstream
google/privacy-sandbox-aggregation-service,refs/heads/main,cloudbuild/bazel-build-container/Dockerfile,,buster,google,privacy-sandbox-aggregation-service
inhere/dockerenv,refs/heads/master,dockerfiles/base/debain-slim.Dockerfile,,stretch,inhere,dockerenv
newnius/Dockerfiles,refs/heads/master,mega/Dockerfile,,9,newnius,Dockerfiles
Brainfood-com/docker-image-recipes,refs/heads/master,postfix/Dockerfile,,stretch,Brainfood-com,docker-image-recipes
opencomputeproject/onie,refs/heads/master,contrib/build-env/Dockerfile,,9,opencomputeproject,onie
mmatoscom/Dockerfiles,refs/heads/master,jessfraz/gcc/Dockerfile,,buster,mmatoscom,Dockerfiles
Perl/docker-perl,refs/heads/master,eol/5.012.005-slim-buster/Dockerfile,,buster,Perl,docker-perl
nexdatas/configtool,refs/heads/develop,.ci/debian9_py3/Dockerfile,,stretch,nexdatas,configtool
km45/ansible_for_ubuntu,refs/heads/master,src/playbooks/roles/hadolint/molecule/default/files/NG.Dockerfile,,10,km45,ansible_for_ubuntu
keopx/docker-apache-php,refs/heads/master,7.4/Dockerfile,,buster,keopx,docker-apache-php
mehrdada/grpc,refs/heads/master,tools/dockerfile/test/sanity/Dockerfile,,stretch,mehrdada,grpc
adamdecaf/cert-manage,refs/heads/master,test/envs/debian/Dockerfile,,9,adamdecaf,cert-manage
William-Yeh/docker-ansible,refs/heads/master,mini-debian9/Dockerfile,,9,William-Yeh,docker-ansible
richardforth/apache2buddy,refs/heads/staging,Dockerfiles_Testing_Only/Debian_10/Dockerfile,,10,richardforth,apache2buddy
StamusNetworks/scirius,refs/heads/master,ui/Dockerfile.ui.dev,,buster,StamusNetworks,scirius
crops/yocto-dockerfiles,refs/heads/master,dockerfiles/debian/debian-10/debian-10-base/Dockerfile,,10,crops,yocto-dockerfiles
SaschaDittmann/docker-images,refs/heads/master,rclient/3.3.3/Dockerfile.Debian,,stretch,SaschaDittmann,docker-images
el-bart/beamer_cpp,refs/heads/master,sdk/Dockerfile,,11.1,el-bart,beamer_cpp
useiichi/docker-versatile-postfix,refs/heads/master,Dockerfile,,stretch,useiichi,docker-versatile-postfix
deitch/linuxkit,refs/heads/master,tools/guestfs/Dockerfile,,stretch,deitch,linuxkit
crazy-max/csgo-server-launcher,refs/heads/master,Dockerfile,,bullseye,crazy-max,csgo-server-launcher
firebase/grpc-SwiftPM,refs/heads/main,tools/dockerfile/test/python_stretch_default_x64/Dockerfile,,stretch,firebase,grpc-SwiftPM
MatthewVance/unbound-docker,refs/heads/master,1.6.8/Dockerfile,,stretch,MatthewVance,unbound-docker
CyCoreSystems/docker-meteor,refs/heads/master,Dockerfile,,stretch,CyCoreSystems,docker-meteor
joelnb/dumb-init-docker,refs/heads/master,debian-bullseye/Dockerfile,,bullseye,joelnb,dumb-init-docker
michael-k/dockerfiles-jfrazelle,refs/heads/master,gparted/Dockerfile,,bullseye,michael-k,dockerfiles-jfrazelle
certsocietegenerale/fame,refs/heads/master,docker/Dockerfile,,stretch,certsocietegenerale,fame
michael-k/dockerfiles-jfrazelle,refs/heads/master,texlive/Dockerfile,,bullseye,michael-k,dockerfiles-jfrazelle
dragonfly-science/docker.dragonfly.co.nz,refs/heads/master,Dockerfile,,10,dragonfly-science,docker.dragonfly.co.nz
jeremyletang/whl-puller,refs/heads/master,docker/Dockerfile-build,,stretch,jeremyletang,whl-puller
humblec/external-storage,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch,humblec,external-storage
GoogleCloudPlatform/k8s-multicluster-ingress,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch,GoogleCloudPlatform,k8s-multicluster-ingress
FabricAttachedMemory/Emulation,refs/heads/master,Dockerfile,,stretch,FabricAttachedMemory,Emulation
grpc/test-infra,refs/heads/master,containers/runtime/cxx/Dockerfile,,buster,grpc,test-infra
AgriConnect/docker-ansible-django-base,refs/heads/master,debian/Dockerfile,,buster,AgriConnect,docker-ansible-django-base
PAStheLoD/docker-cookbooks,refs/heads/master,nginx-dotdeb/Dockerfile,,buster,PAStheLoD,docker-cookbooks
lpenz/ansible-playbooks,refs/heads/main,Dockerfile,,bullseye,lpenz,ansible-playbooks
changmingBoy/Dockerfiles,refs/heads/master,debianBase/buster/Dockerfile,,buster,changmingBoy,Dockerfiles
vulhub/vulhub,refs/heads/master,base/ntopng/4.2/Dockerfile,,buster,vulhub,vulhub
rsilva4/docker-dropbox,refs/heads/master,Dockerfile,,stretch,rsilva4,docker-dropbox
resin-io-library/base-images,refs/heads/master,balena-base-images/supervisor/amd64/debian/buster/Dockerfile,,buster,resin-io-library,base-images
veyon/veyon,refs/heads/master,.ci/linux.sast/Dockerfile,,bullseye,veyon,veyon
google/android-emulator-webrtc,refs/heads/master,cloudbuilders/Dockerfile,,buster,google,android-emulator-webrtc
HanXHX/docker-vagrant-ansible,refs/heads/master,debian10/Dockerfile,,buster,HanXHX,docker-vagrant-ansible
vulhub/vulhub,refs/heads/master,base/ffmpeg/2.8.4/Dockerfile,,9,vulhub,vulhub
SideChannelMarvels/Orka,refs/heads/master,marvelsbase/Dockerfile,,stretch,SideChannelMarvels,Orka
Cockatrice/Cockatrice,refs/heads/master,.ci/Debian10/Dockerfile,,10,Cockatrice,Cockatrice
sdhoward/docker-library,refs/heads/master,x86_64/fuchsia/Dockerfile,,stretch,sdhoward,docker-library
oliverde8/Dockerfiles,refs/heads/master,mp-dedicated/Dockerfile,,stretch,oliverde8,Dockerfiles
wxmclub/docker-images,refs/heads/master,debian/buster/Dockerfile,,buster,wxmclub,docker-images
apophis90/aurora-docker,refs/heads/master,cli/0.17.0/Dockerfile,,stretch,apophis90,aurora-docker
braintree/braintree_python,refs/heads/master,Dockerfile,,stretch,braintree,braintree_python
weiji14/cryospheric-data-lakes,refs/heads/master,code/docker/atom-hydrogen-beta/Dockerfile,,buster,weiji14,cryospheric-data-lakes
mongodb/bson-ruby,refs/heads/master,release/jruby/Dockerfile,,9,mongodb,bson-ruby
sdhoward/docker-library,refs/heads/master,x86_64/stunnel/Dockerfile,,stretch,sdhoward,docker-library
google/mediapipe,refs/heads/master,mediapipe/examples/coral/Dockerfile.armhf,,buster,google,mediapipe
Danack/docs,refs/heads/master,docker/php_fpm/Dockerfile,,9,Danack,docs
GoogleCloudPlatform/serverless-photosharing-workshop,refs/heads/master,services/collage/java/Dockerfile,,10,GoogleCloudPlatform,serverless-photosharing-workshop
jrabbit/pyborg-1up,refs/heads/dev,misc/systemd_explorer/Dockerfile,,bullseye,jrabbit,pyborg-1up
eleidan/docker-debian-base-image,refs/heads/master,stretch/Dockerfile,,stretch,eleidan,docker-debian-base-image
tamasgal/km3pipe,refs/heads/master,Dockerfile,,buster,tamasgal,km3pipe
picluster/picluster,refs/heads/master,web/tests/integration/Dockerfile,,stretch,picluster,picluster
brianrob/coretests,refs/heads/master,managed/time_to_main/docker/mono_aot_llvm/Dockerfile,,stretch,brianrob,coretests
staslev/incubator-beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch,staslev,incubator-beam
staslev/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,stretch,staslev,beam
moosefs/moosefs-docker-cluster,refs/heads/master,moosefs-cgi/Dockerfile,,buster,moosefs,moosefs-docker-cluster
liuchong/docker-rustup,refs/heads/master,dockerfiles/beta_musl/Dockerfile,,buster,liuchong,docker-rustup
mgeitz/albumfs,refs/heads/master,Dockerfile,,stretch,mgeitz,albumfs
jtattermusch/grpc,refs/heads/master,tools/dockerfile/grpc_iwyu/Dockerfile,,bullseye,jtattermusch,grpc
endlessm/chromium-browser,refs/heads/master,third_party/llvm/libc/utils/buildbot/Dockerfile,,10,endlessm,chromium-browser
google/llvm-propeller,refs/heads/bb-clusters,libc/utils/buildbot/Dockerfile,,10,google,llvm-propeller
argent-smith/boinc_docker,refs/heads/master,docker/arm64v8/Dockerfile,,stretch,argent-smith,boinc_docker
damien-carcel/Dockerfiles,refs/heads/master,node/10/Dockerfile,,buster,damien-carcel,Dockerfiles
OpenISA/riscv-sbt,refs/heads/master,docker/gcc7-arm/Dockerfile,,buster,OpenISA,riscv-sbt
osixia/docker-light-baseimage,refs/heads/master,image/Dockerfile,,buster,osixia,docker-light-baseimage
Intellection/docker-oauth2-proxy,refs/heads/master,Dockerfile,,stretch,Intellection,docker-oauth2-proxy
jrabbit/taskd-docker,refs/heads/master,Dockerfile,,stretch,jrabbit,taskd-docker
nexdatas/writer,refs/heads/develop,.ci/debian11_py3/Dockerfile,,bullseye,nexdatas,writer
krmcbride/dockerfiles,refs/heads/master,src/main/debian/stretch/Dockerfile.base,,stretch,krmcbride,dockerfiles
reuteras/docker-ttrss,refs/heads/master,Dockerfile,,buster,reuteras,docker-ttrss
LedgerHQ/lib-ledger-core,refs/heads/master,playground/Dockerfile,,buster,LedgerHQ,lib-ledger-core
apache/couchdb-docker,refs/heads/main,dev-cluster/Dockerfile,,buster,apache,couchdb-docker
pgaertig/metador,refs/heads/master,Dockerfile,,buster,pgaertig,metador
ctrlaltca/Cockatrice,refs/heads/master,.ci/DebianBuster/Dockerfile,,buster,ctrlaltca,Cockatrice
nexdatas/sardanascanrecorders,refs/heads/develop,.ci/debian9_py3/Dockerfile,,stretch,nexdatas,sardanascanrecorders
nexdatas/taurusgui,refs/heads/develop,.ci/debian9_py3/Dockerfile,,stretch,nexdatas,taurusgui
Perl/docker-perl,refs/heads/master,eol/5.016.003-slim-buster/Dockerfile,,buster,Perl,docker-perl
iimuz/dockerfile,refs/heads/master,hugo/Dockerfile,,buster,iimuz,dockerfile
alexander-sl/docker-images,refs/heads/master,stretch/base/Dockerfile.in,,stretch,alexander-sl,docker-images
panubo/docker-php-apache,refs/heads/master,debian10/Dockerfile,,10,panubo,docker-php-apache
Bitcoin-ABC/bitcoin-abc,refs/heads/master,src/secp256k1/ci/linux-debian.Dockerfile,,buster,Bitcoin-ABC,bitcoin-abc
REBELinBLUE/deployer,refs/heads/master,docker/dev/web.Dockerfile,,bullseye,REBELinBLUE,deployer
fallnet/openwifiappliance,refs/heads/master,platform/rpi3/docker/Dockerfile.stage-1,,stretch,fallnet,openwifiappliance
michael-k/dockerfiles-jfrazelle,refs/heads/master,sublime-text-3/Dockerfile,,bullseye,michael-k,dockerfiles-jfrazelle
wolandmaster/dijnet-dump,refs/heads/master,tests/debian-9.13/Dockerfile,,9.13,wolandmaster,dijnet-dump
benbromhead/cassandra-operator,refs/heads/master,buildenv/circleBuildEnv/Dockerfile,,stretch,benbromhead,cassandra-operator
iaroki/dockerfiles,refs/heads/master,ring/Dockerfile,,stretch,iaroki,dockerfiles
DT42/BerryNet,refs/heads/master,docker/Dockerfile,,buster,DT42,BerryNet
juramy/php7-fpm-nginx,refs/heads/master,Dockerfile,,stretch,juramy,php7-fpm-nginx
llavaud/process-media,refs/heads/master,Dockerfile,,stretch,llavaud,process-media
Danack/Blog,refs/heads/master,docker/nginx/Dockerfile,,9,Danack,Blog
kubernetes-sigs/multi-tenancy,refs/heads/master,poc/tenant-controller/data/docker/tenants.Dockerfile,,stretch,kubernetes-sigs,multi-tenancy
Perl/docker-perl,refs/heads/master,eol/5.026.003-slim-buster/Dockerfile,,buster,Perl,docker-perl
dictoss/active-task-summary,refs/heads/master,utils/docker/Dockerfile.debian10,,10,dictoss,active-task-summary
saneax/dockerfiles,refs/heads/master,libreoffice/Dockerfile,,stretch,saneax,dockerfiles
jkotan/nexdatas.sardanascanrecorders,refs/heads/master,.travis/debian9/Dockerfile,,stretch,jkotan,nexdatas.sardanascanrecorders
nexdatas/configtool,refs/heads/develop,.ci/debian9/Dockerfile,,stretch,nexdatas,configtool
mksh/aiobasex,refs/heads/master,docker/basex/Dockerfile,,stretch,mksh,aiobasex
fusionapp/clj-documint,refs/heads/master,Dockerfile,,stretch,fusionapp,clj-documint
clean-cloogle/cloogle,refs/heads/master,stats/Dockerfile,,stretch,clean-cloogle,cloogle
clean-cloogle/cloogle.org,refs/heads/master,stats/Dockerfile,,stretch,clean-cloogle,cloogle.org
vulhub/vulhub,refs/heads/master,base/openssh/7.7/Dockerfile,,stretch,vulhub,vulhub
pgaertig/haproxy-docker,refs/heads/master,Dockerfile,,stretch,pgaertig,haproxy-docker
sbsdev/daisyproducer,refs/heads/master,Dockerfile,,stretch,sbsdev,daisyproducer
gurka/gameserver,refs/heads/master,Dockerfile.world,,bullseye,gurka,gameserver
edoburu/docker-python-runner,refs/heads/master,base/Dockerfile,,buster,edoburu,docker-python-runner
open-telemetry/opentelemetry-collector-contrib,refs/heads/main,internal/buildscripts/packaging/fpm/Dockerfile,,9,open-telemetry,opentelemetry-collector-contrib
Efynox/dockers,refs/heads/master,php-nodejs/Dockerfile,,stretch,Efynox,dockers
dritter/powerlevel9k,refs/heads/next,docker/base-5.6.2/Dockerfile,,buster,dritter,powerlevel9k
leprechau/freeradius-server,refs/heads/v3.0.x,scripts/jenkins/debian9/Dockerfile,,stretch,leprechau,freeradius-server
tomadeb/W,refs/heads/master,myapp/docker/db/Dockerfile,,stretch,tomadeb,W
szepeviktor/debian-server-tools,refs/heads/master,virtualization/s-nail/Dockerfile,,stretch,szepeviktor,debian-server-tools
lpenz/gkrellexec,refs/heads/ghaction-latest,Dockerfile,,bullseye,lpenz,gkrellexec
macmata/lede-project,refs/heads/devel,docker/Dockerfile,,9,macmata,lede-project
fishilico/shared,refs/heads/master,machines/Dockerfile-debian11-bullseye,,bullseye,fishilico,shared
coanda/dactl,refs/heads/master,.ci/docker/Dockerfile-test-apt-install,,buster,coanda,dactl
DimensionDataResearch/daas-demo,refs/heads/master,deploy/docker/fluentd/Dockerfile,,stretch,DimensionDataResearch,daas-demo
GEANT/CampusIdP,refs/heads/master,DOCKER/Dockerfile,,stretch,GEANT,CampusIdP
nexdatas/configtool,refs/heads/develop,.ci/debian9_py2/Dockerfile,,stretch,nexdatas,configtool
govolution/avet,refs/heads/master,Dockerfile,,buster,govolution,avet
phusion/passenger_apt_automation,refs/heads/master,docker-images/testbox-debian-11/Dockerfile,,11,phusion,passenger_apt_automation
uber/kraken,refs/heads/master,docker/build-index/Dockerfile,,10,uber,kraken
GoogleCloudPlatform/esp-v2,refs/heads/master,tests/endpoints/grpc_echo/Dockerfile.tmpl,,stretch,GoogleCloudPlatform,esp-v2
crops/yocto-dockerfiles,refs/heads/master,dockerfiles/debian/debian-9/debian-9-base/Dockerfile,,9,crops,yocto-dockerfiles
numerigraphe/postgresql,refs/heads/master,tests/docker/images/Dockerfile.debian.9-builded,,9,numerigraphe,postgresql
open-austin/influence-texas,refs/heads/master,src/ansible/roles/ansible-role-postgresql/tests/docker/images/Dockerfile.debian.9-builded,,9,open-austin,influence-texas
briancappello/flask-react-spa,refs/heads/master,ansible/roles/ANXS.postgresql/tests/docker/images/Dockerfile.debian.9-builded,,9,briancappello,flask-react-spa
GetPhage/phage,refs/heads/master,ansible/roles/ANXS.postgresql/tests/docker/images/Dockerfile.debian.9-builded,,9,GetPhage,phage
geops/batyr,refs/heads/master,tools/dev-environments/debian-stretch/Dockerfile,,stretch,geops,batyr
Graylog2/apache-mod_log_gelf,refs/heads/master,dist/debian9/Dockerfile,,stretch,Graylog2,apache-mod_log_gelf
kdave/btrfs-progs,refs/heads/master,ci/gitlab/Dockerfile,,stretch,kdave,btrfs-progs
jfrazelle/dockerfiles,refs/heads/master,openbmc/Dockerfile,,buster,jfrazelle,dockerfiles
michael-k/dockerfiles-jfrazelle,refs/heads/master,openbmc/Dockerfile,,buster,michael-k,dockerfiles-jfrazelle
jfrazelle/dockerfiles,refs/heads/master,openscad/Dockerfile,,bullseye,jfrazelle,dockerfiles
michael-k/dockerfiles-jfrazelle,refs/heads/master,openscad/Dockerfile,,bullseye,michael-k,dockerfiles-jfrazelle
zzzz401/DockerContainers,refs/heads/master,Postfix/Dockerfile,,stretch,zzzz401,DockerContainers
rysiekpl/docker-php-fpm,refs/heads/master,Dockerfile,,stretch,rysiekpl,docker-php-fpm
tendermint/tendermint,refs/heads/master,spec/ivy-proofs/Dockerfile,,buster,tendermint,tendermint
pni-libraries/libpniio,refs/heads/develop,.ci/debian10/Dockerfile,,buster,pni-libraries,libpniio
ppc64le/build-scripts,refs/heads/master,c/cockroachdb/v19.1.5/Dockerfiles/Dockerfile_debian9.8slim,,9.8,ppc64le,build-scripts
HubbleStack/Hubble,refs/heads/develop,pkg/dev/debian9/Dockerfile,,9,HubbleStack,Hubble
pixiv/mastodon,refs/heads/pawoo,.circleci/primary/Dockerfile,,buster,pixiv,mastodon
wernight/docker-qbittorrent,refs/heads/master,stable/Dockerfile,,buster,wernight,docker-qbittorrent
falconre/falcon,refs/heads/master,Dockerfile,,buster,falconre,falcon
mixu-/fMBT,refs/heads/devel,Dockerfile,,buster,mixu-,fMBT
ymajik/ansible-role-beid,refs/heads/master,tests/Dockerfile.debian-stretch,,stretch,ymajik,ansible-role-beid
hashbang/hashbang.sh,refs/heads/master,Dockerfile,,buster,hashbang,hashbang.sh
Linuxbrew/docker,refs/heads/master,debian10/Dockerfile,,buster,Linuxbrew,docker
dancerj/monthly-report,refs/heads/master,utils/docker/Dockerfile.buster,,buster,dancerj,monthly-report
StephanEwen/incubator-flink,refs/heads/master,flink-jepsen/docker/Dockerfile-db,,stretch,StephanEwen,incubator-flink
bivas/rivi,refs/heads/development,Dockerfile,,stretch,bivas,rivi
nexdatas/sardanascanrecorders,refs/heads/develop,.ci/debian10_py2/Dockerfile,,buster,nexdatas,sardanascanrecorders
Perl/docker-perl,refs/heads/master,"5.030.003-slim,threaded-bullseye/Dockerfile",,bullseye,Perl,docker-perl
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/python_debian11_default_x64/Dockerfile,,11,grpc,grpc-ios
kaliop/docker-images,refs/heads/master,varnish/5.2/Dockerfile,,stretch,kaliop,docker-images
mcaleavya/bcc,refs/heads/master,Dockerfile.debian,,stretch,mcaleavya,bcc
brendangregg/bcc,refs/heads/master,docker/Dockerfile.debian,,stretch,brendangregg,bcc
Clever/s3-to-redshift,refs/heads/master,Dockerfile,,bullseye,Clever,s3-to-redshift
michael-k/dockerfiles-jfrazelle,refs/heads/master,debootstrap/Dockerfile,,bullseye,michael-k,dockerfiles-jfrazelle
qmsk/pngtile,refs/heads/master,Dockerfile,,stretch,qmsk,pngtile
brianrob/coretests,refs/heads/master,managed/time_to_main/docker/archive/mono_app_aot_framework_jit/Dockerfile,,stretch,brianrob,coretests
nexdatas/tools,refs/heads/develop,.ci/debian10_py2/Dockerfile,,buster,nexdatas,tools
samsalisbury/sous,refs/heads/master,vendor/github.com/opentable/go-singularity/Dockerfile,,stretch,samsalisbury,sous
REBELinBLUE/deployer,refs/heads/master,docker/dev/db.Dockerfile,,bullseye,REBELinBLUE,deployer
thinkerbot/ts,refs/heads/master,dockerfiles/shell/Dockerfile,,stretch,thinkerbot,ts
gopherpit/gopherpit,refs/heads/master,docker/Dockerfile,,stretch,gopherpit,gopherpit
Normation/rudder-techniques,refs/heads/master,ci/cf-promises.Dockerfile,,11,Normation,rudder-techniques
CppComet/comet-server,refs/heads/master,Dockerfile,,9,CppComet,comet-server
mtmiller/ocserv,refs/heads/master,tests/docker-ocserv/Dockerfile-debian-radius,,stretch,mtmiller,ocserv
nexdatas/configtool,refs/heads/develop,.ci/debian11_py3/Dockerfile,,bullseye,nexdatas,configtool
jtattermusch/grpc,refs/heads/master,tools/dockerfile/test/cxx_debian10_openssl102_x64/Dockerfile,,10,jtattermusch,grpc
marinaio/library,refs/heads/master,nginx/Dockerfile,,stretch,marinaio,library
mmatoscom/Dockerfiles,refs/heads/master,jessfraz/gparted/Dockerfile,,buster,mmatoscom,Dockerfiles
Perl/docker-perl,refs/heads/master,"eol/5.010.001-slim,threaded-buster/Dockerfile",,buster,Perl,docker-perl
zhihu/kids,refs/heads/master,Dockerfile,,10,zhihu,kids
DataDog/docker-dd-agent,refs/heads/master,Dockerfile-dogstatsd,,buster,DataDog,docker-dd-agent
99designs/aws-vault,refs/heads/master,contrib/docker/Dockerfile,,bullseye,99designs,aws-vault
