repo_name,ref,path,symlink_target
KyleJamesWalker/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
adamchainz/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
noroutine/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
whereat/whereat-location-server,refs/heads/master,playbook.yml,
travismc1/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
travismc1/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
Genorch/Orchestration,refs/heads/master,service_providers/ansible/playbooks/init.yml,
Genorch/Orchestration,refs/heads/master,service_providers/ansible/playbooks/apache.yml,
RUedx/configuration,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
RUedx/configuration,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
RUedx/configuration,refs/heads/master,playbooks/check_package_upgrades.yml,
NitorCreations/nitor-deploy-tools,refs/heads/master,n_utils/includes/bake-image.yml,
antonym/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
AlekseyLeshko/ansible-phonegap-playbook,refs/heads/master,playbook.yml,
AAFC-MBB/Scalable-Galaxy-Env,refs/heads/master,handlerCreation.yaml,
Joostvanderlaan/playbooks,refs/heads/master,ghostbloghosting2/deploywebapp-ghost.yml,
freyproject/frey,refs/heads/master,test/scenario/converter/main.yml,
bhummerstone/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
bhummerstone/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
j2sol/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
j2sol/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
j2sol/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
frontcache/frontcache,refs/heads/master,scripts/ansible/frontcache/provisioning/frontcache/playbook.yml,
maurofaccenda/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
srsakhamuri/monasca-ansible-scripts,refs/heads/master,mini-mon.yml,
os-cloud/openstack-ansible-lxc_hosts,refs/heads/master,tests/test.yml,
marklit/mass-ipv4-whois,refs/heads/master,devops/tasks/java.yml,
marklit/mass-ipv4-whois,refs/heads/master,devops/tasks/apt.yml,
rolindroy/devops-ci-env-setup,refs/heads/dynamic-env,bootstrap-setup.yml,
johandahlberg/curiouscrows,refs/heads/master,provisioning/setup_server.yml,
spacewiki/spacewiki,refs/heads/master,deploy/ratchet.yml,
pchauncey/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
MiLk/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
bingosummer/azure-quickstart-templates,refs/heads/develop,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
bingosummer/azure-quickstart-templates,refs/heads/develop,ansible-advancedlinux/InitStorage_RAID.yml,
yencarnacion/vehicles-project,refs/heads/master,vehicles.yml,
openstack-ansible/openstack-ansible,refs/heads/master,services/swift/swift-proxy-1.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/common/all.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/glance/glance.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/heat/heat.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/neutron/neutron-network.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/neutron/neutron-openvswitch.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/swift/swift-storage-1.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/nova/nova-compute.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/keystone/keystone.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/cinder/cinder-api.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/common/rabbitmq.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/neutron/neutron-api.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/ceilometer/ceilometer-collector.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/cinder/cinder-scheduler.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/ceilometer/ceilometer-api.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/cinder/cinder-volume.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/ceilometer/nova-compute.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/nova/nova-controller.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/common/mysql.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/common/mongodb.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/common/virtualbox.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/dashboard/dashboard.yaml,
openstack-ansible/openstack-ansible,refs/heads/master,services/frontend/frontend.yaml,
OzGitele/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
OzGitele/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
sebero/ansible-training,refs/heads/master,docs/vagrant/playbook.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,update.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,videodeb.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,ruby.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,thalhallaxenial.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,thalhallayakkety.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,docker.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,audiodeb.yml,
Thalhalla/thalhalla-playbook,refs/heads/master,thalhalladeb.yml,
zenoamaro/ansible-grafana,refs/heads/master,main.yml,
zenoamaro/ansible-grafana,refs/heads/master,boxed.yml,
zenoamaro/ansible-grafana,refs/heads/master,test.yml,
azavea/vagrant-cartodb,refs/heads/develop,ansible/cartodb.yml,
dpla/automation,refs/heads/master,ansible/playbooks/migrations/upgrade-postgresql-201510.yml,
dpla/automation,refs/heads/master,ansible/playbooks/package_upgrade.yml,
MonashBioinformaticsPlatform/ansible-RNAsik-REST,refs/heads/master,site.yml,
saschagottfried/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
saschagottfried/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
Kast0rTr0y/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
gabrtv/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
gabrtv/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
ansible-city/zookeeper,refs/heads/develop,tests/vagrant/test.yml,
ReanGD/py-pacman-manager,refs/heads/master,tasks/vscale/install.yml,
lukehoban/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
lukehoban/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
kouphax/bgg-export,refs/heads/master,playbook.yml,
InvDeath/awd-python-base,refs/heads/master,deploy/vagrant.yml,
cr0550ver/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
cr0550ver/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
Thalhalla/ansible-docker-sonatype,refs/heads/master,docker.yml,
tsdmgz/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
BjoernT/os-ansible-deployment,refs/heads/master,playbooks/utility-install.yml,
systemli/ansible-role-spamassassin,refs/heads/master,molecule/default/prepare.yml,
aelaa/hexlet-ide,refs/heads/master,cm/vagrant.yml,
cloudmesh/ansible-mesos,refs/heads/master,mesos-1/play.yml,
EricCrosson/ursula,refs/heads/master,upgrade.yml,
EricCrosson/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
EricCrosson/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
EricCrosson/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
eve-basil/deploy,refs/heads/master,deploy.yml,
jnv/ansible-role-debian-backports,refs/heads/master,molecule/default/verify.yml,
ypid/debops-playbooks,refs/heads/master,playbooks/tools/dist-upgrade.yml,
svenstaro/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
LifeInLights/twyla,refs/heads/master,installations/ansible/initial_setup.yml,
PSRCode/lttng-ci-1,refs/heads/master,automation/ansible/playbooks/dist-upgrade.yml,
mlavin/dokku-playbooks,refs/heads/master,bootstrap.yml,
Thorlandus/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
Thorlandus/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
kevclarx/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
wjzijderveld/broadway-demo,refs/heads/master,ansible/playbook.yml,
malemburg/pythondotorg,refs/heads/master,provisioning/pythondotorg.yml,
ibratoev/ansible-demos,refs/heads/master,3/site-final.yml,
ibratoev/ansible-demos,refs/heads/master,4/site1.yml,
ibratoev/ansible-demos,refs/heads/master,3/site.yml,
rootfs/ceph-ansible,refs/heads/master,purge-cluster.yml,
rajalokan/cloud-installer,refs/heads/master,ansible/playbooks/instances/jumpbox.yml,
rajalokan/cloud-installer,refs/heads/master,ansible/playbooks/management/boot.yml,
rcarrillocruz/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
kurron/ansible-ubuntu-server,refs/heads/master,playbook.yml,
rue89-tech/configuration,refs/heads/rue89,playbooks/analytics_sandbox.yml,
rue89-tech/configuration,refs/heads/rue89,playbooks/rue89_app.yml,
rue89-tech/configuration,refs/heads/rue89,playbooks/mongo_upgrade_hidden_secondaries.yml,
rue89-tech/configuration,refs/heads/rue89,playbooks/mongo_rolling_upgrade.yml,
archf/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
mohclips/k5-ansible-infra-v2,refs/heads/master,docker_engine_stack.yml,
mohclips/k5-ansible-infra-v2,refs/heads/master,proxy_stack.yml,
adamnovak/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
adamnovak/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
elnappo/ansible-role-check-mk-agent,refs/heads/master,molecule/default/converge.yml,
elnappo/ansible-role-check-mk-agent,refs/heads/master,molecule/default/prepare.yml,
chriso0710/pikiosk,refs/heads/master,apt.yml,
chriso0710/pikiosk,refs/heads/master,eddystone.yml,
chriso0710/pikiosk,refs/heads/master,secure.yml,
chriso0710/pikiosk,refs/heads/master,chrome.yml,
ritazh/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
ritazh/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
YidingZhou/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
YidingZhou/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
sbtron/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
sbtron/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
chhantyal/5minutes,refs/heads/master,5minutes.yml,
sillsdev/web-languagedepot-stats,refs/heads/master,deploy/dependencies.yml,
sillsdev/web-languagedepot-stats,refs/heads/master,deploy/playbook_debian.yml,
ansible-city/gocd_server,refs/heads/develop,tests/test.yml,
t0mk/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
masteinhauser/ursula,refs/heads/master,playbooks/ci-ceph_swift/tasks/pre-deploy.yml,
masteinhauser/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
masteinhauser/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
masteinhauser/ursula,refs/heads/master,upgrade.yml,
masteinhauser/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
bbbbbrie/personal-ansible,refs/heads/master,configs.yml,
fdiep/laravel-angular-todo,refs/heads/master,vagrant/ansible/playbook.yml,
pigmej/solar,refs/heads/master,bootstrap/playbooks/pxe.yaml,
vglafirov/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
vglafirov/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
tjanez/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
msambol/ursula,refs/heads/master,upgrade.yml,
msambol/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
msambol/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
msambol/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
domdom82/openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
n0trax/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
pareriksson/kafkademo,refs/heads/master,casino-server-provisioning/ansible.yml,
realcodywburns/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
realcodywburns/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
darrenfehrmann/HaskellVagrant,refs/heads/master,playbook.yml,
schlueter/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
Quetzacoalt91/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
Quetzacoalt91/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
font/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
font/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
zenoamaro/ansible-role-template,refs/heads/master,main.yml,
zenoamaro/ansible-role-template,refs/heads/master,boxed.yml,
zenoamaro/ansible-role-template,refs/heads/master,test.yml,
linzhaolover/myansible,refs/heads/master,install_vim.yml,
GustavoHennig/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
joshuacherry/example-ansible-inspec,refs/heads/master,molecule/default/playbook.yml,
eamanu/Chaos,refs/heads/master,ansible/apt.yml,
cfarquhar/rpc-openstack,refs/heads/master,rpcd/playbooks/configure-apt-sources.yml,
sansible/gocd_server,refs/heads/develop,molecule/default/prepare.yml,
castilhoa/azure,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
castilhoa/azure,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
haritshah33/azuretemplates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
banco29510/ubuntu-server,refs/heads/master,playbook.yml,
banco29510/ubuntu-server,refs/heads/master,init.yml,
AbelHu/azure-quickstart-templates,refs/heads/abelhu,couchbase-ansible/InitStorage_RAID.yml,
AbelHu/azure-quickstart-templates,refs/heads/abelhu,ansible-advancedlinux/InitStorage_RAID.yml,
sabyasachi087/sp17-i524,refs/heads/master,project/S17-IR-P014/ansible/deploy.yml,
cherusk/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
chenriksson/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
chenriksson/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
capusta/packer,refs/heads/master,ansible/deploy_docker.yml,
capusta/packer,refs/heads/master,ansible/install_atom.yml,
jumbucks/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
jumbucks/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
rmfitzpatrick/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
chudaol/configuration,refs/heads/master,playbooks/edx-east/gerrit_deploy.yml,
chudaol/configuration,refs/heads/master,playbooks/edx-east/create_dbs.yml,
zechariahks/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
SunBuild/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
SunBuild/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
netwmr01/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
netwmr01/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
achekunov/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
fstephany/hello-pharo,refs/heads/master,ansible/server-setup.yml,
CrowdFlower/incubator-openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
futuresystems/ansible-hadoop-stack,refs/heads/master,addons/analytics_dependencies.yml,
futuresystems/ansible-hadoop-stack,refs/heads/master,examples/nist_fingerprint/site.yml,
PureStorage-OpenConnect/ansible-playbook-examples,refs/heads/master,flasharray/multihost/multihost_provisioning.yaml,
PureStorage-OpenConnect/ansible-playbook-examples,refs/heads/master,flashblade/multihost/nfs_multihost_mount.yaml,
cryptobanana/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
UniversalMasterEgg8679/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
tuborgclassic/carlsberg,refs/heads/master,ansible/apt.yml,
VybavaRamadoss/samples,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
VybavaRamadoss/samples,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
openfun/configuration,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
openfun/configuration,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
openfun/configuration,refs/heads/master,playbooks/check_package_upgrades.yml,
stacywsmith/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
wd15/mdc-dockerize,refs/heads/master,setup.yml,
ImageMarkup/isic-archive,refs/heads/master,ansible/vagrant-playbook.yml,
wshallum/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
whereismyjetpack/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
stevelle/os-ansible-deployment,refs/heads/master,playbooks/utility-install.yml,
gatneil/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
gatneil/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
