repo_name,ref,path,symlink_target,docker_base_image,repo_owner,repo
irtnog/SATOSA,refs/heads/master,Dockerfile,,ubuntu:16.04,irtnog,SATOSA
zorkian/nagios-api,refs/heads/master,Dockerfile,,ubuntu:16.04,zorkian,nagios-api
dslomov/bazel-windows,refs/heads/master,scripts/docs/Dockerfile,,ubuntu:18.04,dslomov,bazel-windows
ccheng312/chordsheets,refs/heads/master,Dockerfile-production,,ubuntu:trusty,ccheng312,chordsheets
lancehudson/DockerTraining,refs/heads/master,Todo_dockerfiles/Client/Dockerfile,,ubuntu:14.04,lancehudson,DockerTraining
DataDog/docker-dd-agent,refs/heads/master,Dockerfile-dogstatsd,,debian:buster-20200803-slim,DataDog,docker-dd-agent
jmpantoja/ansible-deploy,refs/heads/master,ansible/roles/geerlingguy.php/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,jmpantoja,ansible-deploy
raintank/graphite-raintank,refs/heads/master,pkg/Dockerfile,,ubuntu:16.04,raintank,graphite-raintank
endlessm/chromium-browser,refs/heads/master,third_party/grpc/src/tools/dockerfile/test/python_stretch_3.7_x64/Dockerfile,,debian:stretch,endlessm,chromium-browser
mongodb/mongo-ruby-driver,refs/heads/master,.evergreen/local-kerberos/Dockerfile,,ubuntu:bionic,mongodb,mongo-ruby-driver
dborgesr/Euplotid,refs/heads/master,EuplowebImage/Dockerfile,,ubuntu:bionic,dborgesr,Euplotid
ryalb/docker,refs/heads/master,Dockerfile,,ubuntu:14.04,ryalb,docker
mssola/zypper-docker,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,mssola,zypper-docker
loretoparisi/docker,refs/heads/master,darknet/cpu/Dockerfile,,ubuntu:16.04,loretoparisi,docker
InQuest/ThreatKB,refs/heads/master,Dockerfile,,ubuntu:16.04,InQuest,ThreatKB
ibm-security-innovation/menagerie,refs/heads/master,Dockerfile,,ubuntu:14.04,ibm-security-innovation,menagerie
Eli-TW/Elis-Drupal8-Migrate-Playground,refs/heads/master,provisioning/roles/geerlingguy.adminer/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,Eli-TW,Elis-Drupal8-Migrate-Playground
m4r71n/CopyQ,refs/heads/master,utils/launchpad/Dockerfile,,ubuntu:18.04,m4r71n,CopyQ
plaprade/haskoin,refs/heads/master,haskoin-wallet/Dockerfile,,ubuntu:14.04,plaprade,haskoin
el-bart/mini,refs/heads/master,callendar_hook/sdk/Dockerfile,,debian:11,el-bart,mini
nrc/rustc-perf,refs/heads/master,collector/benchmarks/packed-simd/ci/docker/aarch64-linux-android/Dockerfile,,ubuntu:16.04,nrc,rustc-perf
japaric/docker,refs/heads/master,rust/Dockerfile,,ubuntu:16.04,japaric,docker
wallrj/docker-tutorial,refs/heads/master,sample2/Dockerfile,,ubuntu:14.04,wallrj,docker-tutorial
willbryant/kitchen_sync,refs/heads/master,test/Dockerfile-sync-local,,ubuntu:20.04,willbryant,kitchen_sync
ppepos/drunken-shame,refs/heads/master,containers/sql2/Dockerfile,,ubuntu:trusty,ppepos,drunken-shame
imos/container,refs/heads/master,php-fcgi/Dockerfile,,ubuntu:14.04,imos,container
amojarro/carrierseq,refs/heads/master,Dockerfile,,ubuntu:14.04,amojarro,carrierseq
ianmiell/OLD-shutitdist,refs/heads/master,glib/Dockerfile,,ubuntu:14.04,ianmiell,OLD-shutitdist
csieber/hvbench,refs/heads/master,Dockerfile,,ubuntu:14.04,csieber,hvbench
vml-jbartlett/JB-DrupalVM,refs/heads/master,dvm/provisioning/roles/geerlingguy.elasticsearch/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,vml-jbartlett,JB-DrupalVM
newnius/Dockerfiles,refs/heads/master,dev-base/Dockerfile,,ubuntu:18.04,newnius,Dockerfiles
somic/paasta,refs/heads/master,yelp_package/dockerfiles/itest/zookeeper/Dockerfile,,ubuntu:xenial,somic,paasta
LoHChina/kolla,refs/heads/master,docker/ubuntu/source/base/Dockerfile,,ubuntu:trusty,LoHChina,kolla
sokolowskik/Tutorials,refs/heads/master,ThinkPython/Dockerfile_pypy,,ubuntu:14.04,sokolowskik,Tutorials
ricardobaumann/docker_example,refs/heads/master,src/main/docker/app/Dockerfile,,ubuntu:14.04,ricardobaumann,docker_example
humblec/external-storage,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,humblec,external-storage
gsd-ufal/Juliabox,refs/heads/master,webserver/Dockerfile,,ubuntu:14.04,gsd-ufal,Juliabox
trailofbits/greenhorn,refs/heads/master,csaw-2019/macrypto/Dockerfile,,ubuntu:18.04,trailofbits,greenhorn
ceshine/Dockerfiles,refs/heads/master,r/Dockerfile,,ubuntu:14.04,ceshine,Dockerfiles
GoogleCloudPlatform/cloud-builders-community,refs/heads/master,protoc/Dockerfile,,debian:buster-slim,GoogleCloudPlatform,cloud-builders-community
tatref/psximager,refs/heads/master,Dockerfile,,debian:buster,tatref,psximager
0mu-Project/Gensokyo-Server-Platform,refs/heads/master,Hakurei/hakurei-dind/Dockerfile,,ubuntu:14.04,0mu-Project,Gensokyo-Server-Platform
Yukarumya/Yukarum-Redfoxes,refs/heads/master,third_party/rust/libc/ci/docker/i686-unknown-linux-musl/Dockerfile,,ubuntu:16.10,Yukarumya,Yukarum-Redfoxes
rsertelon/habitat,refs/heads/master,tools/sup-network/Dockerfile,,ubuntu:18.04,rsertelon,habitat
getong/docker-erlang-otp,refs/heads/master,21/slim/Dockerfile,,debian:stretch,getong,docker-erlang-otp
ElectronVector/tiva-launchpad-tdd,refs/heads/master,example-project/Dockerfile,,ubuntu:18.04,ElectronVector,tiva-launchpad-tdd
plaprade/haskoin-wallet,refs/heads/master,Dockerfile,,ubuntu:14.04,plaprade,haskoin-wallet
flywheel-apps/example-gear,refs/heads/master,Dockerfile,,ubuntu:14.04,flywheel-apps,example-gear
ckuethe/pybombs,refs/heads/master,tests/docker/ubuntu_1804_py3k/Dockerfile,,ubuntu:18.04,ckuethe,pybombs
lablup/sorna-repl,refs/heads/master,texlive/Dockerfile,,ubuntu:20.04,lablup,sorna-repl
ulrichSchreiner/dockmon,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,ulrichSchreiner,dockmon
jasuarez/dockerfiles,refs/heads/main,gnome-web/Dockerfile,,ubuntu:16.04,jasuarez,dockerfiles
Koka/gettext-rs,refs/heads/master,ci/Dockerfile-linux64,,ubuntu:16.04,Koka,gettext-rs
Lab603/PicEncyclopedias,refs/heads/master,jni-build/jni/include/tensorflow/tools/ci_build/Dockerfile.tensorboard,,ubuntu:14.04,Lab603,PicEncyclopedias
ran5515/DeepDecision,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cpu,,ubuntu:14.04,ran5515,DeepDecision
JarenGlover/dockerfiles,refs/heads/master,slack/Dockerfile,,ubuntu:14.04,JarenGlover,dockerfiles
MediaKraken/MediaKraken_Deployment,refs/heads/master,docker/debian/ComposeMediaKrakenMooseFSChunkServerClient/Dockerfile,,debian:stretch,MediaKraken,MediaKraken_Deployment
marcelmaatkamp/docker-applications,refs/heads/master,debugging/qira/qira/Dockerfile,,ubuntu:14.04,marcelmaatkamp,docker-applications
Artemkaaas/indy-sdk,refs/heads/master,vcx/ci/Dockerfile-scripts,,ubuntu:16.04,Artemkaaas,indy-sdk
OpenMarble/geomelting,refs/heads/master,ubuntu/geonode/Dockerfile,,ubuntu:14.04,OpenMarble,geomelting
albamc/gorb,refs/heads/master,vendor/github.com/docker/docker/docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty,albamc,gorb
epeay/figlet-docker-app,refs/heads/master,Dockerfile,,ubuntu:trusty,epeay,figlet-docker-app
ikaee/bfr-attendant,refs/heads/master,facerecognitionlibrary/jni-build/jni/include/tensorflow/tools/ci_build/Dockerfile.cmake,,ubuntu:16.04,ikaee,bfr-attendant
gaoyifan/smartentry-images,refs/heads/master,ubuntu/14.04/Dockerfile,,ubuntu:14.04,gaoyifan,smartentry-images
mickem/nscp,refs/heads/master,build/docker/ubuntu-16.04/Dockerfile,,ubuntu:16.04,mickem,nscp
Mustapha90/IV16-17,refs/heads/master,Dockerfile,,ubuntu:14.04,Mustapha90,IV16-17
vijayabose/docker-magento,refs/heads/master,config/Dockerfile,,ubuntu:14.04,vijayabose,docker-magento
eminence/rust,refs/heads/master,src/ci/docker/host-x86_64/armhf-gnu/Dockerfile,,ubuntu:20.04,eminence,rust
rust-lang-nursery/libc,refs/heads/master,ci/docker/arm-unknown-linux-musleabihf/Dockerfile,,ubuntu:18.04,rust-lang-nursery,libc
keopx/docker-apache-php,refs/heads/master,7.1/Dockerfile,,debian:buster,keopx,docker-apache-php
ndemoor/docker-node-app,refs/heads/master,memcache/Dockerfile,,ubuntu:14.04,ndemoor,docker-node-app
ehames/corrode-playground,refs/heads/master,Dockerfile.base,,ubuntu:16.04,ehames,corrode-playground
EricssonResearch/scott-eu,refs/heads/master,deployment/mqtt/Dockerfile,,ubuntu:16.10,EricssonResearch,scott-eu
jsh/dockerbook,refs/heads/master,Dockerfile,,ubuntu:14.04,jsh,dockerbook
warenix/Web2PDF,refs/heads/master,docker/Dockerfile,,ubuntu:18.04,warenix,Web2PDF
dmitrykuzmenkov/docker-images,refs/heads/master,litecoin/Dockerfile-0.15.1,,ubuntu:14.04,dmitrykuzmenkov,docker-images
Jalle19/xbmc-video-server,refs/heads/master,docker/Dockerfile,,ubuntu:bionic,Jalle19,xbmc-video-server
lstephen/docker-latex,refs/heads/master,latest/Dockerfile,,ubuntu:trusty,lstephen,docker-latex
hustcts/ocp-testing,refs/heads/master,engine/scheduler/case01/source/Dockerfile,,ubuntu:14.04,hustcts,ocp-testing
pa2515-group2/server,refs/heads/master,docker-compose/Dockerfile.bk,,ubuntu:14.04,pa2515-group2,server
aztechian/handbrake,refs/heads/master,Dockerfile,,ubuntu:16.04,aztechian,handbrake
georgethebeatle/diego-dockerfiles,refs/heads/master,warden-ci/fuse-test-rootfs/Dockerfile,,ubuntu:14.04,georgethebeatle,diego-dockerfiles
csixteen/NextBus-microservice,refs/heads/master,nextbus-populator/Dockerfile,,ubuntu:xenial,csixteen,NextBus-microservice
littlebird1212/docker-samples,refs/heads/master,python3-latest/Dockerfile,,ubuntu:14.04.5,littlebird1212,docker-samples
somic/paasta,refs/heads/master,general_itests/fake_simple_service/Dockerfile,,ubuntu:xenial,somic,paasta
hbirchtree/coffeecutie-automation-tools,refs/heads/master,builders/cmake-latest/Dockerfile,,ubuntu:bionic,hbirchtree,coffeecutie-automation-tools
massysett/stackage,refs/heads/master,automated/dockerfiles/lts-12.26/Dockerfile,,ubuntu:16.04,massysett,stackage
smiller171/ansible-docker-images,refs/heads/master,ubuntu/14.04/Dockerfile,,ubuntu:14.04,smiller171,ansible-docker-images
infosiftr/buildpack-deps,refs/heads/master,ubuntu/impish/curl/Dockerfile,,ubuntu:impish,infosiftr,buildpack-deps
gmarek/perf-tests,refs/heads/master,clusterloader/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,gmarek,perf-tests
garo/ocular,refs/heads/master,Dockerfile,,ubuntu:16.04,garo,ocular
romeOz/docker-postgresql,refs/heads/master,11/Dockerfile,,ubuntu:bionic,romeOz,docker-postgresql
wongma7/efs-provisioner,refs/heads/master,vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial,wongma7,efs-provisioner
unsiloai/syntaxnet-ops-hack,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.pi,,ubuntu:14.04,unsiloai,syntaxnet-ops-hack
savoirfairelinux/ring-daemon,refs/heads/master,docker/Dockerfile_ubuntu_18.04,,ubuntu:18.04,savoirfairelinux,ring-daemon
vareti/nuage-libnetwork,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,vareti,nuage-libnetwork
anildigital/docker_nodejs_cats,refs/heads/master,Dockerfile,,ubuntu:14.04,anildigital,docker_nodejs_cats
eikeon/rui,refs/heads/master,Dockerfile,,ubuntu:14.04,eikeon,rui
AmailP/synology-toolkit,refs/heads/master,Dockerfile,,ubuntu:xenial,AmailP,synology-toolkit
nens/turn,refs/heads/master,Dockerfile,,ubuntu:bionic,nens,turn
Oefenweb/ansible-nagios-client,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-nagios-client
Braveno/cosigner,refs/heads/master,docker-builds/bitcoind/Dockerfile,,ubuntu:trusty,Braveno,cosigner
irundaia/sbt-sassify,refs/heads/master,bin/docker/buildLinux/x86-64/Dockerfile,,ubuntu:14.04,irundaia,sbt-sassify
GeoffreyWesthoff/DJWillex,refs/heads/master,Dockerfile,,ubuntu:14.04,GeoffreyWesthoff,DJWillex
jandelgado/jled,refs/heads/master,examples/raspi_pico/Dockerfile,,ubuntu:20.04,jandelgado,jled
William-Yeh/docker-ansible,refs/heads/master,ubuntu16.04-onbuild/Dockerfile,,ubuntu:16.04,William-Yeh,docker-ansible
jonkerj/emboot,refs/heads/master,k8s/Dockerfile,,ubuntu:bionic,jonkerj,emboot
okanasik/JdeRobot,refs/heads/master,test/packages/install_test/Dockerfile,,ubuntu:xenial,okanasik,JdeRobot
mytliulei/boundless,refs/heads/master,docker/dockerfile/dcnos/Dockerfile,,ubuntu:14.04,mytliulei,boundless
fabito/docker-sipsimple,refs/heads/master,ubuntu/Dockerfile,,ubuntu:14.04,fabito,docker-sipsimple
bp-rdh/cms,refs/heads/master,drupal-vm/provisioning/roles/geerlingguy.apache-php-fpm/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,bp-rdh,cms
slok/docker-postgresql,refs/heads/master,postgresql/Dockerfile,,ubuntu:14.04,slok,docker-postgresql
cocaine/cocaine-framework-ruby,refs/heads/master,examples/http/Dockerfile,,ubuntu:trusty,cocaine,cocaine-framework-ruby
Yukarumya/Yukarum-Redfoxes,refs/heads/master,third_party/rust/libc/ci/docker/x86_64-unknown-linux-gnu/Dockerfile,,ubuntu:16.10,Yukarumya,Yukarum-Redfoxes
yepengxj/df_st_origin1,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,yepengxj,df_st_origin1
urugang/cita,refs/heads/develop,Dockerfile,,ubuntu:16.04,urugang,cita
pachyderm/pfs,refs/heads/master,etc/netcat/Dockerfile,,ubuntu:20.04,pachyderm,pfs
doyubkim/fluid-engine-dev,refs/heads/master,scripts/Dockerfile.focal,,ubuntu:20.04,doyubkim,fluid-engine-dev
juju4/ansible-grr,refs/heads/master,test/travis/Dockerfile.ubuntu-16.04,,ubuntu:16.04,juju4,ansible-grr
coetzeer/ansible-rtorrent,refs/heads/master,tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,coetzeer,ansible-rtorrent
MarvAmBass/docker-oracle-java7,refs/heads/master,Dockerfile,,ubuntu:14.04,MarvAmBass,docker-oracle-java7
Nike-Inc/cerberus-management-service,refs/heads/master,Dockerfile.build,,ubuntu:bionic,Nike-Inc,cerberus-management-service
Webern/Lyre,refs/heads/master,.circleci/Dockerfile,,debian:9.8,Webern,Lyre
GoogleCloudPlatform/training-data-analyst,refs/heads/master,courses/machine_learning/deepdive2/production_ml/labs/samples/contrib/nvidia-resnet/components/webapp_launcher/Dockerfile,,ubuntu:16.04,GoogleCloudPlatform,training-data-analyst
ultimate-pa/benchexec,refs/heads/main,contrib/p4/docker_files/basic_node/Dockerfile,,ubuntu:18.04,ultimate-pa,benchexec
leandrocgsi/docker-files,refs/heads/master,env-instruction/Dockerfile,,ubuntu:16.10,leandrocgsi,docker-files
nedwill/python-fuzz,refs/heads/master,Dockerfile,,ubuntu:xenial,nedwill,python-fuzz
johndpope/tensorflow,refs/heads/master,tensorflow/tools/gcs_test/Dockerfile,,ubuntu:16.04,johndpope,tensorflow
batazor/MyExampleAndExperiments,refs/heads/master,DevOps/Docker/Redis+Node.js+Nginx/redis/Dockerfile,,ubuntu:14.10,batazor,MyExampleAndExperiments
ctestama/sweetstack,refs/heads/master,images/memcached/Dockerfile,,ubuntu:trusty,ctestama,sweetstack
codestation/vitasdk-cmake,refs/heads/master,Dockerfile,,ubuntu:trusty,codestation,vitasdk-cmake
epol/freeradius-ubuntu-compile,refs/heads/master,Dockerfile,,ubuntu:xenial,epol,freeradius-ubuntu-compile
DmitrySandalov/docker-tikz,refs/heads/master,Dockerfile,,ubuntu:14.04,DmitrySandalov,docker-tikz
google/gvisor,refs/heads/master,images/benchmarks/sysbench/Dockerfile,,ubuntu:18.04,google,gvisor
swiftdocker/docker-swift,refs/heads/main,5.2/ubuntu/16.04/slim/Dockerfile,,ubuntu:16.04,swiftdocker,docker-swift
krousey/kube-deploy,refs/heads/master,cluster-api/vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04,krousey,kube-deploy
rakeshsinghranchi/core-setup,refs/heads/master,tools-local/scripts/docker/ubuntu.16.10/Dockerfile,,ubuntu:16.10,rakeshsinghranchi,core-setup
vulhub/vulhub,refs/heads/master,base/openssh/7.7/Dockerfile,,debian:stretch,vulhub,vulhub
nabeken/docker-volume-container-rsync,refs/heads/master,Dockerfile,,debian:10,nabeken,docker-volume-container-rsync
tutumcloud/tutum-docker-mysql,refs/heads/master,5.6/Dockerfile,,ubuntu:trusty,tutumcloud,tutum-docker-mysql
eangelou/docker,refs/heads/master,ubuntu-ssh/Dockerfile,,ubuntu:16.04,eangelou,docker
xeb/fastText-docker,refs/heads/master,Dockerfile,,ubuntu:xenial,xeb,fastText-docker
gaijin03/docker,refs/heads/master,slurm_build_ubuntu1804/Dockerfile,,ubuntu:18.04,gaijin03,docker
PoojaWEP/Final_gitlancer,refs/heads/master,docker/Dockerfile,,ubuntu:14.04,PoojaWEP,Final_gitlancer
cloudfoundry-incubator/lattice,refs/heads/master,src/github.com/docker/docker/builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,cloudfoundry-incubator,lattice
swirlingsand/self-driving-car-nanodegree-nd013,refs/heads/master,p10-model-predictive-control/quizes/CarND-MPC-Quizzes-master/Dockerfile,,ubuntu:xenial,swirlingsand,self-driving-car-nanodegree-nd013
cylon-v/erizo-docker,refs/heads/master,Dockerfile,,ubuntu:14.04,cylon-v,erizo-docker
jcdoll/paperbot,refs/heads/master,Dockerfile,,ubuntu:14.04,jcdoll,paperbot
rqlite/rqlite-docker,refs/heads/master,6.5.0/Dockerfile,,ubuntu:xenial,rqlite,rqlite-docker
Normation/rudder-techniques,refs/heads/master,ci/cf-promises.Dockerfile,,debian:11,Normation,rudder-techniques
countable-web/satchel,refs/heads/master,Dockerfile,,ubuntu:18.04,countable-web,satchel
renanmfd/renandias,refs/heads/master,.vagrant/provisioning/roles/geerlingguy.apache-php-fpm/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,renanmfd,renandias
sangwonl/docker-graphite-stack,refs/heads/master,docker-grafana/Dockerfile,,ubuntu:14.04,sangwonl,docker-graphite-stack
fabianofranz/origin,refs/heads/master,Godeps/_workspace/src/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04,fabianofranz,origin
jcderr/soos,refs/heads/master,Dockerfile,,ubuntu:14.04,jcderr,soos
striezel/meteor-chess,refs/heads/master,Dockerfile,,debian:10-slim,striezel,meteor-chess
GELOG/docker-ubuntu-kudu,refs/heads/master,kudu-src/Dockerfile,,ubuntu:14.04,GELOG,docker-ubuntu-kudu
phnmnl/workflow-demo,refs/heads/master,OpenMS/OpenMSDockers/TMTAnalyzer/Dockerfile,,ubuntu:14.04,phnmnl,workflow-demo
griff/oracle-jdk7-docker,refs/heads/master,Dockerfile,,ubuntu:14.04,griff,oracle-jdk7-docker
liuchong/docker-rustup,refs/heads/master,dockerfiles/nightly_musl/Dockerfile,,debian:buster,liuchong,docker-rustup
s30labs/cnm,refs/heads/master,os/docker/cnm-db-utils/Dockerfile,,debian:buster-slim,s30labs,cnm
sugartom/tensorflow-alien,refs/heads/master,tensorflow/tools/dist_test/Dockerfile,,ubuntu:16.04,sugartom,tensorflow-alien
unsiloai/syntaxnet-ops-hack,refs/heads/master,tensorflow/tools/dist_test/Dockerfile,,ubuntu:16.04,unsiloai,syntaxnet-ops-hack
schwansee/kubernetes-deploy,refs/heads/master,cluster/mesos/docker/socat/Dockerfile,,ubuntu:14.04.3,schwansee,kubernetes-deploy
gingerwizard/elasticsearch,refs/heads/master,x-pack/test/smb-fixture/Dockerfile,,ubuntu:16.04,gingerwizard,elasticsearch
agirot/c14-cli,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,agirot,c14-cli
pdsouza/maruos-docker,refs/heads/maru-0.6,Dockerfile,,debian:buster,pdsouza,maruos-docker
thomasyu888/Genie,refs/heads/master,Dockerfile,,ubuntu:bionic,thomasyu888,Genie
spartakode/my-docker-repos,refs/heads/master,python/py35/Dockerfile,,ubuntu:14.04.2,spartakode,my-docker-repos
twillouer/mydocker,refs/heads/master,tokutek/tokumx/Dockerfile,,ubuntu:trusty,twillouer,mydocker
konstruktoid/ansible-upstream,refs/heads/devel,test/utils/docker/ubuntu1404/Dockerfile,,ubuntu:14.04,konstruktoid,ansible-upstream
s1061123/koko,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,s1061123,koko
kazuhira-r/dockerfiles,refs/heads/master,mongodb/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
jgawrilo/butler_install,refs/heads/master,docker-butler_app/Dockerfile,,ubuntu:16.04,jgawrilo,butler_install
google/packet-queue,refs/heads/master,Dockerfile,,ubuntu:14.04,google,packet-queue
etherite/go-etherite,refs/heads/master,containers/docker/master-ubuntu/Dockerfile,,ubuntu:xenial,etherite,go-etherite
Kibrael/hmda-viz-prototype,refs/heads/gh-pages,processing/Dockerfile,,ubuntu:14.04,Kibrael,hmda-viz-prototype
ImplementsIO/docker-labs,refs/heads/master,dockerfile/apps/coturn/Dockerfile,,ubuntu:16.04,ImplementsIO,docker-labs
jamesnetherton/dockerfiles,refs/heads/master,fuse-emulator/Dockerfile,,debian:stretch,jamesnetherton,dockerfiles
edwardsamuel/Wilayah-Administratif-Indonesia,refs/heads/master,Dockerfile,,ubuntu:16.04,edwardsamuel,Wilayah-Administratif-Indonesia
nicr9/daftpunk,refs/heads/master,Dockerfile,,ubuntu:14.04,nicr9,daftpunk
epam/nfstrace,refs/heads/master,dockerfiles/Dockerfile.ubuntu1404,,ubuntu:14.04.5,epam,nfstrace
ksasan/docker,refs/heads/master,b2d/bin/Dockerfile.ubssh,,ubuntu:14.04,ksasan,docker
store2be/pape-rs,refs/heads/master,docker/Dockerfile.base,,debian:buster-slim,store2be,pape-rs
splattael/dockerfile,refs/heads/master,spec/fixtures/dockerfiles/weechat/Dockerfile,,ubuntu:14.04,splattael,dockerfile
remipassmoilesel/abc-map2,refs/heads/master,.circleci/docker-image-ci/Dockerfile,,ubuntu:18.04,remipassmoilesel,abc-map2
runetvilum/helsingor-trafikfarligeveje,refs/heads/master,Dockerfile,,ubuntu:xenial,runetvilum,helsingor-trafikfarligeveje
